BHK,Size,Area Locality,Bathroom,Floor_num,Total_floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,800,11.260758123640748,2,9.0,12.0,1,0,0,0,0,0,1,0,0,1,0
2,1000,9.772954659238628,2,1.0,4.0,0,1,0,0,0,0,0,0,1,1,0
1,400,9.74753333599368,1,1.0,1.0,0,1,0,0,0,0,0,1,0,0,0
2,900,9.81589305013988,1,0.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1200,9.781678944441111,2,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,650,9.623677737031226,1,1.0,1.0,1,0,0,0,0,1,0,0,1,1,0
3,1095,9.73061286416546,2,2.0,2.0,0,1,1,0,0,0,0,0,0,1,0
3,1600,9.776822437718096,3,1.0,5.0,0,1,0,0,1,0,0,1,0,1,0
1,400,9.851418003682703,1,3.0,4.0,1,0,0,0,0,0,1,1,0,1,0
2,1100,9.624909471439025,2,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,750,9.95100837727962,2,6.0,16.0,1,0,0,0,0,0,1,0,1,0,1
2,1100,9.958795308010544,2,2.0,4.0,0,1,0,1,0,0,0,0,0,1,0
1,430,11.260758123640748,1,1.0,7.0,1,0,0,0,0,0,1,0,0,1,0
1,600,9.705445508729621,1,4.0,5.0,0,1,1,0,0,0,0,0,1,1,0
3,900,9.820470183611148,2,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,700,9.706465389757795,1,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0
1,150,9.732210571767421,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,700,9.805508579285414,2,1.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,650,9.962580941476324,2,5.0,7.0,1,0,0,0,0,0,1,0,1,1,0
2,900,9.72399544490736,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
1,650,9.926282632888089,1,2.0,4.0,1,0,0,1,0,0,0,0,0,0,0
2,723,9.813990296482501,1,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1
3,1600,9.928799318737887,3,2.0,5.0,1,0,0,0,1,0,0,1,0,1,0
1,695,10.118051230625849,2,2.0,7.0,1,0,0,0,0,0,1,0,0,1,0
2,1200,9.650278825068382,1,1.0,1.0,0,1,0,0,0,1,0,0,1,1,0
2,630,9.857765707739745,2,8.0,12.0,1,0,0,0,0,0,1,1,0,0,1
2,470,9.761240186446884,2,2.0,4.0,0,1,0,1,0,0,0,0,0,1,0
3,1950,9.901274670580026,3,0.0,3.0,0,1,0,0,1,0,0,1,0,1,0
3,1650,9.940971148681696,2,1.0,3.0,1,0,0,1,0,0,0,1,0,1,0
1,400,9.642042510106224,1,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,600,9.679601132014342,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,2000,9.885552316674708,2,1.0,2.0,1,0,0,0,0,0,0,1,0,1,0
2,600,10.010570425012466,2,9.0,17.0,1,0,0,0,0,0,1,1,0,1,0
3,2000,10.367135756577706,3,0.0,12.0,1,0,0,0,1,0,0,1,0,1,0
2,700,9.760139587032823,2,1.0,4.0,1,0,1,0,0,0,0,1,0,0,0
2,1000,9.751163417593764,2,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,500,9.847385117111953,1,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1
3,1100,9.880449569681938,3,2.0,3.0,0,1,0,0,0,1,0,0,1,1,0
3,1250,9.773988063421502,3,2.0,6.0,1,0,0,0,1,0,0,1,0,0,1
3,2500,10.047647259807924,3,4.0,8.0,1,0,0,0,0,0,0,0,1,0,0
3,868,9.983031715291439,3,9.0,21.0,1,0,0,0,0,0,1,0,1,0,1
3,1100,10.072458761613763,3,17.0,22.0,1,0,0,0,0,0,1,1,0,1,0
2,1200,9.79166569424306,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,800,9.784959597769017,2,2.0,3.0,0,1,1,0,0,0,0,0,0,1,0
2,550,9.924225972151216,2,7.0,7.0,1,0,0,0,0,0,1,1,0,0,0
1,500,9.956923282935682,1,2.0,3.0,1,0,0,0,0,0,1,0,1,0,0
4,2050,9.7524927767898,2,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,9.766735058787223,2,5.0,6.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,9.914127619821576,2,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,1800,9.703571540726594,2,2.0,3.0,0,1,0,0,1,0,0,0,1,0,1
1,330,10.23026144700584,1,4.0,8.0,1,0,0,0,0,0,1,1,0,1,0
1,600,9.732210571767421,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,440,9.601011589546072,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1200,9.73061286416546,2,2.0,5.0,1,0,1,0,0,0,0,0,1,1,0
2,800,9.94064920399208,1,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1400,9.890313003749728,3,4.0,14.0,0,1,0,0,0,0,0,1,0,1,0
3,1000,9.996517875482633,3,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
3,1462,9.934698117247462,3,3.0,4.0,1,0,1,0,0,0,0,1,0,0,1
2,850,9.611036474764308,2,1.0,4.0,1,0,0,0,0,1,0,1,0,0,0
2,1248,9.746974737509149,2,4.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,200,9.761240186446884,1,0.0,2.0,0,1,0,0,1,0,0,0,1,1,0
1,500,9.618405240489187,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,1150,9.830274061664127,2,5.0,6.0,0,1,0,0,1,0,0,0,0,1,0
3,2000,10.023783203806682,2,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0
2,900,9.90417028192186,2,2.0,4.0,0,1,0,1,0,0,0,0,1,1,0
1,360,9.740395627703528,1,1.0,2.0,0,1,0,1,0,0,0,1,0,1,0
1,500,9.70519868340429,1,2.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,1200,9.777401841094571,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1200,9.87666726582894,2,2.0,4.0,0,1,0,0,0,0,1,1,0,0,1
2,920,9.959198075722163,2,3.0,5.0,1,0,0,0,1,0,0,1,0,0,1
1,800,9.75091025653628,1,3.0,3.0,1,0,0,0,1,0,0,0,1,1,0
2,800,9.714839329047969,1,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,1050,9.729717740216032,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,1105,10.00476650344939,3,15.0,19.0,1,0,0,0,0,0,1,0,1,1,0
2,1200,9.773639665841069,2,2.0,2.0,0,1,0,0,1,0,0,0,1,1,0
3,1100,9.791254725053282,2,0.0,3.0,1,0,0,1,0,0,0,1,0,1,0
3,1000,10.042677598772212,3,12.0,20.0,1,0,0,0,0,0,1,1,0,1,0
2,800,9.802964337830687,1,1.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,1200,9.804699517437308,2,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1000,10.184884419007695,3,2.0,4.0,1,0,0,0,0,0,1,0,0,1,0
2,1000,9.814126231446245,1,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,850,9.761240186446884,1,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1500,9.776822437718096,2,5.0,6.0,0,1,0,0,1,0,0,0,0,1,0
3,1350,9.813990296482501,2,1.0,2.0,1,0,0,0,0,1,0,0,1,0,1
1,555,9.790270451537005,1,6.0,7.0,0,1,0,0,0,0,1,0,1,0,0
3,1400,9.894690256210012,2,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0
1,470,9.901274670580026,1,3.0,5.0,0,1,0,0,1,0,0,0,0,1,0
1,320,9.830274061664127,1,23.0,23.0,1,0,0,0,0,0,1,0,1,1,0
3,2000,9.790892258669702,2,1.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,850,9.84745313760501,3,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,84,9.796021104792159,2,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
3,1800,10.02776632946756,3,0.0,4.0,1,0,0,1,0,0,0,1,0,1,0
2,886,9.740097392256887,2,2.0,3.0,0,1,1,0,0,0,0,0,1,0,1
3,900,9.837710430519074,1,0.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,50,9.694786116615093,1,3.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,901,9.705445508729621,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,580,9.72617722291565,1,0.0,1.0,0,1,0,0,0,0,0,1,0,1,0
2,700,9.805508579285414,2,1.0,2.0,0,1,0,0,0,0,0,1,0,1,0
1,225,9.784959597769017,1,7.0,7.0,1,0,0,0,0,0,1,0,1,0,1
1,379,9.989008490092889,1,21.0,23.0,1,0,0,0,0,0,1,1,0,0,0
2,1100,9.883773292884946,2,2.0,2.0,0,1,0,0,0,1,0,0,0,0,0
1,500,9.7205277800855,1,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,400,9.7205277800855,1,2.0,4.0,1,0,0,1,0,0,0,0,1,1,0
1,450,9.671068873171329,1,0.0,1.0,0,1,0,0,0,1,0,1,0,1,0
2,600,9.787396137002302,2,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0
2,700,9.79264250104019,2,3.0,7.0,0,1,0,0,1,0,0,0,1,1,0
2,1000,9.784959597769017,3,0.0,2.0,0,1,0,0,1,0,0,1,0,0,0
1,340,9.883773292884946,1,13.0,23.0,1,0,0,0,0,0,1,0,1,1,0
3,1500,10.036422253769135,3,6.0,16.0,1,0,0,0,0,0,0,0,0,1,0
1,480,9.952512503466348,2,6.0,7.0,1,0,0,0,0,0,1,0,0,1,0
4,1760,9.875029751728214,3,1.0,4.0,1,0,0,0,0,0,0,0,1,1,0
2,985,9.765656694684916,2,1.0,4.0,1,0,1,0,0,0,0,0,1,0,0
2,890,9.732210571767421,2,4.0,4.0,1,0,0,0,0,0,1,0,1,1,0
2,500,9.6857647294641,1,1.0,3.0,1,0,0,0,0,1,0,0,1,1,0
2,1350,9.703571540726594,2,1.0,2.0,1,0,0,0,1,0,0,0,1,0,0
2,800,9.623677737031226,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
3,1000,10.169268621231407,3,3.0,7.0,1,0,0,0,0,0,1,1,0,0,1
3,1400,9.82115289111942,2,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,1100,9.970631289762181,4,14.0,22.0,0,1,0,0,0,0,1,0,0,1,0
2,1000,9.807515089765907,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
1,390,9.901281620727946,1,4.0,12.0,1,0,0,0,0,0,1,0,1,1,0
2,700,9.705445508729621,1,0.0,3.0,0,1,1,0,0,0,0,0,0,1,0
1,600,9.768654531097674,1,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,400,9.732210571767421,1,-1.0,2.0,1,0,1,0,0,0,0,0,1,1,0
4,2650,9.951105613383422,5,16.0,34.0,1,0,0,0,0,0,0,0,1,0,0
2,1100,9.834614296888434,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,700,9.732210571767421,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
3,1550,9.813990296482501,2,5.0,5.0,1,0,0,0,1,0,0,0,1,1,0
2,1000,9.795372998386448,2,0.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,450,9.857765707739745,2,3.0,13.0,1,0,0,0,0,0,1,0,1,0,0
2,950,9.870292988886455,2,2.0,5.0,0,1,0,1,0,0,0,0,1,1,0
1,70,9.83749212735276,1,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,900,9.729717740216032,2,0.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,1234,9.635511948329132,2,1.0,14.0,0,1,1,0,0,0,0,1,0,1,0
2,1000,9.732210571767421,1,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
3,1850,9.88923158556382,3,5.0,6.0,0,1,0,0,1,0,0,1,0,1,0
1,500,9.732210571767421,1,2.0,3.0,1,0,0,0,0,0,0,0,1,1,0
2,650,9.70810902600801,2,0.0,3.0,0,1,0,0,0,1,0,1,0,1,0
2,500,9.680274414853798,1,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,780,9.784959597769017,2,3.0,3.0,1,0,0,0,1,0,0,0,1,0,0
2,850,9.894690256210012,2,1.0,1.0,1,0,0,0,0,1,0,0,1,0,0
1,450,9.711498588242563,1,2.0,4.0,0,1,0,0,0,0,0,0,1,1,0
2,1500,10.113568323800703,4,15.0,17.0,0,1,0,0,0,0,1,0,0,1,0
2,45,9.694786116615093,1,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
1,600,9.805914505751527,1,1.0,4.0,1,0,0,0,0,0,0,1,0,1,0
3,2405,9.824220973271505,3,10.0,14.0,0,1,0,0,1,0,0,1,0,0,0
2,800,9.76452142200678,1,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0
2,570,9.63767973393373,2,0.0,2.0,1,0,1,0,0,0,0,0,1,1,0
2,1500,9.667850831935588,2,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0
2,550,9.571312065259516,2,1.0,2.0,1,0,0,0,0,1,0,0,0,1,0
1,500,9.781678944441111,1,2.0,4.0,0,1,0,0,0,0,0,0,1,1,0
3,1500,9.795261431816382,3,1.0,4.0,0,1,0,0,1,0,0,1,0,1,0
2,1000,10.044744437753856,2,2.0,4.0,1,0,1,0,0,0,0,1,0,1,0
2,724,10.041934438488548,2,19.0,21.0,1,0,0,0,0,0,1,1,0,0,0
2,740,9.719173046305452,1,0.0,6.0,1,0,0,0,0,1,0,0,1,0,0
3,1265,9.764637966488909,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
1,490,9.864309609339553,1,0.0,8.0,0,1,0,0,0,0,1,0,1,1,0
1,500,9.765656694684916,1,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
3,1750,9.928799318737887,3,3.0,5.0,1,0,0,0,1,0,0,1,0,1,0
3,1092,10.16005815795543,3,60.0,77.0,1,0,0,0,0,0,1,1,0,0,1
2,940,9.790270451537005,2,10.0,19.0,0,1,1,0,0,0,0,0,1,1,0
1,500,9.699490041233883,1,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,200,9.683467170099838,1,1.0,3.0,0,1,0,0,0,1,0,0,1,1,0
1,455,9.737592970330239,1,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,1200,9.80580285960674,1,0.0,2.0,0,1,0,0,1,0,0,1,0,1,0
1,385,9.683467170099838,1,3.0,9.0,1,0,0,0,0,0,1,0,1,0,1
2,1140,9.762874221553261,2,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1
2,1200,9.942547684366712,2,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0
2,1125,9.926282632888089,2,2.0,5.0,0,1,0,1,0,0,0,0,0,1,0
1,380,9.723814647341825,2,3.0,7.0,1,0,0,0,0,0,1,0,1,0,0
3,1200,9.846152367730632,2,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,700,9.740097392256887,2,0.0,2.0,1,0,0,0,0,1,0,1,0,1,0
2,450,9.722031202237735,1,4.0,5.0,0,1,0,1,0,0,0,0,0,1,0
3,2770,10.117211774028856,3,3.0,22.0,0,1,0,0,0,0,0,1,0,1,0
3,2352,10.367135756577706,4,1.0,5.0,1,0,0,0,1,0,0,1,0,0,1
2,1250,9.881797036424505,2,0.0,6.0,0,1,0,0,1,0,0,1,0,1,0
3,2600,10.025945152114721,3,2.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,900,10.184884419007695,2,2.0,12.0,1,0,0,0,0,0,1,0,0,1,0
1,540,9.901274670580026,1,1.0,5.0,1,0,0,0,1,0,0,0,1,0,0
3,1500,10.137289758834562,4,15.0,20.0,1,0,0,0,0,0,1,0,0,1,0
3,2400,9.895194034442158,3,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1000,9.860205228700261,1,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,660,10.067322681935313,2,12.0,22.0,1,0,0,0,0,0,1,1,0,1,0
3,1200,9.812773856645698,3,9.0,11.0,1,0,1,0,0,0,0,1,0,1,0
1,200,9.571312065259516,1,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
2,750,9.720473984599314,2,0.0,1.0,1,0,1,0,0,0,0,0,1,1,0
2,700,9.704650245920242,2,0.0,4.0,0,1,0,0,0,1,0,0,1,0,0
2,1000,11.260758123640748,3,6.0,10.0,1,0,0,0,0,0,1,1,0,0,0
1,450,9.717580317429151,1,1.0,1.0,1,0,0,0,0,1,0,0,1,1,0
2,800,10.063877143759187,2,5.0,20.0,1,0,0,0,0,0,1,1,0,1,0
6,3400,9.704472940386276,7,0.0,2.0,0,1,0,0,1,0,0,0,1,1,0
2,100,9.817061500992661,2,2.0,4.0,0,1,0,1,0,0,0,1,0,1,0
1,600,9.839430622734882,1,1.0,3.0,1,0,0,0,0,0,0,1,0,0,0
2,1170,9.797521843377266,2,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
2,800,9.761240186446884,2,0.0,5.0,0,1,0,0,1,0,0,0,1,1,0
2,1066,9.869601368285274,2,3.0,4.0,0,1,0,0,0,0,0,0,1,1,0
2,1300,9.885958608977246,2,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0
2,1000,9.837710430519074,2,0.0,2.0,0,1,0,1,0,0,0,0,1,1,0
1,550,9.820648339629336,1,3.0,4.0,1,0,0,0,0,0,0,1,0,1,0
2,580,9.882094295764672,2,3.0,5.0,0,1,1,0,0,0,0,1,0,1,0
2,1800,9.74753333599368,2,1.0,1.0,0,1,0,0,1,0,0,0,0,1,0
2,650,9.813990296482501,2,0.0,3.0,1,0,0,1,0,0,0,1,0,1,0
1,50,9.671588074523719,1,4.0,5.0,0,1,0,0,1,0,0,0,1,1,0
2,392,9.669114026532446,1,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,650,9.754567178880238,2,0.0,3.0,0,1,0,1,0,0,0,0,1,1,0
3,889,10.079009358188076,2,7.0,27.0,1,0,0,0,0,0,1,1,0,1,0
2,1000,9.851418003682703,2,2.0,4.0,0,1,0,0,1,0,0,0,1,1,0
2,1100,9.723814647341825,1,3.0,4.0,0,1,0,1,0,0,0,0,1,1,0
2,550,9.800282964230824,2,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,500,9.72671516909458,1,1.0,2.0,0,1,0,0,0,0,0,0,1,1,0
1,350,9.624909471439025,1,0.0,1.0,0,1,0,0,0,0,0,0,1,1,0
2,955,10.076573136986362,2,34.0,40.0,1,0,0,0,0,0,1,1,0,0,0
1,400,9.657982878684924,1,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
3,1730,9.90417028192186,3,7.0,9.0,0,1,0,0,1,0,0,1,0,1,0
1,1200,9.694786116615093,1,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0
3,1300,10.156371530475468,3,12.0,24.0,1,0,0,0,0,0,1,1,0,0,1
1,700,9.795372998386448,2,1.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,650,9.676170819684991,1,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0
3,1200,9.777401841094571,3,1.0,4.0,0,1,0,0,0,0,0,0,0,1,0
1,400,9.694786116615093,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,800,9.983031715291439,2,1.0,8.0,1,0,0,0,0,0,1,0,0,1,0
2,900,9.890462467837805,3,0.0,4.0,0,1,0,0,0,0,1,1,0,1,0
1,800,9.912697814897058,1,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,850,9.768740691489425,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,967,10.047106159481729,3,14.0,33.0,1,0,0,0,0,0,1,0,0,1,0
2,1500,9.784959597769017,2,0.0,3.0,0,1,0,0,1,0,0,0,0,1,0
1,800,9.70519868340429,1,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
1,450,9.925586805712525,1,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
2,650,10.23026144700584,2,8.0,16.0,1,0,0,0,0,0,1,0,0,0,0
2,450,9.671068873171329,1,2.0,3.0,1,0,0,0,0,1,0,0,1,0,0
3,800,9.761240186446884,1,0.0,4.0,0,1,0,0,0,1,0,0,1,1,0
2,1000,9.885958608977246,2,2.0,4.0,0,1,1,0,0,0,0,1,0,1,0
4,4500,10.121965278112041,4,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0
2,1000,9.806784304389783,2,3.0,5.0,0,1,1,0,0,0,0,1,0,1,0
2,1000,9.762861385330027,2,2.0,4.0,0,1,0,0,1,0,0,1,0,1,0
2,600,9.624909471439025,1,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
1,300,9.951707599981042,1,3.0,5.0,0,1,0,1,0,0,0,1,0,1,0
1,950,9.746974737509149,1,1.0,5.0,0,1,0,0,1,0,0,1,0,1,0
3,2200,9.907636954872306,3,2.0,4.0,0,1,0,1,0,0,0,0,1,1,0
1,450,9.934925552177635,2,4.0,8.0,1,0,0,0,0,0,1,0,1,1,0
3,1500,10.044744437753856,3,1.0,4.0,1,0,1,0,0,0,0,0,0,1,0
2,890,9.877777231866672,2,5.0,12.0,1,0,0,0,0,0,0,1,0,1,0
2,1100,9.849039549425175,2,2.0,4.0,1,0,0,0,0,0,0,1,0,1,0
2,1100,9.8946303427295,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,520,9.784959597769017,1,2.0,3.0,0,1,0,0,0,0,1,1,0,1,0
1,220,9.64026959387475,1,0.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,1100,9.760139587032823,2,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,550,9.943076704420942,1,1.0,3.0,1,0,0,0,0,0,0,1,0,0,0
2,750,10.060814310868622,2,0.0,6.0,0,1,0,0,0,0,1,0,0,1,0
2,80,9.911050565899838,2,1.0,5.0,0,1,0,1,0,0,0,1,0,1,0
2,790,9.983031715291439,2,9.0,15.0,1,0,0,0,0,0,1,0,1,1,0
2,900,9.768740691489425,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,1300,9.899759552299699,2,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,940,9.784959597769017,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,615,9.550109425586118,2,2.0,4.0,1,0,0,1,0,0,0,0,1,1,0
3,1800,9.926282632888089,3,2.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,800,9.702853657910048,2,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
2,1300,9.831719093395797,2,2.0,3.0,0,1,0,0,0,0,0,0,1,0,0
3,1350,9.880419719622086,2,0.0,2.0,1,0,1,0,0,0,0,1,0,0,0
1,600,9.928799318737887,1,1.0,4.0,1,0,0,0,1,0,0,1,0,1,0
2,700,9.768740691489425,2,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0
3,1800,9.90723045014874,3,0.0,3.0,0,1,0,1,0,0,0,0,1,0,1
1,600,9.688902238662699,1,1.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,3200,9.956923282935682,3,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,700,9.714839329047969,2,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,1100,9.740097392256887,2,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
2,800,9.861421672935846,2,4.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,630,9.851418003682703,2,4.0,22.0,1,0,0,0,0,0,1,0,1,0,1
1,300,9.706465389757795,1,0.0,2.0,0,1,0,0,0,0,0,0,1,1,0
3,200,9.884269020462796,3,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,495,9.993033564954443,2,5.0,7.0,0,1,0,0,0,0,1,0,0,1,0
2,850,9.855359009405374,1,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0
2,1100,9.781678244640185,2,1.0,2.0,0,1,0,0,0,0,0,0,1,1,0
3,1250,9.798443894648676,2,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,850,9.781678944441111,1,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0
3,1450,9.77587388451336,2,0.0,1.0,0,1,0,0,0,1,0,0,1,0,1
2,1230,9.815433700568516,2,1.0,6.0,0,1,0,0,1,0,0,0,0,1,0
1,50,9.783408173936046,1,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0
2,950,10.019310117264862,2,9.0,28.0,1,0,0,0,0,0,1,0,0,1,0
3,1250,9.743179436129822,3,1.0,4.0,1,0,0,1,0,0,0,0,1,1,0
3,200,10.059436428000764,3,3.0,3.0,1,0,0,1,0,0,0,0,1,0,0
1,400,9.749416917177761,1,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,70,9.760564267812837,2,1.0,5.0,0,1,0,1,0,0,0,0,1,1,0
2,600,9.663759740077765,2,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,500,9.550109425586118,2,2.0,3.0,1,0,0,1,0,0,0,1,0,1,0
2,900,10.100679386607489,2,0.0,3.0,1,0,0,1,0,0,0,0,0,1,0
2,1000,9.916570549751905,2,1.0,3.0,1,0,0,1,0,0,0,0,1,0,0
2,900,9.754567178880238,2,3.0,4.0,0,1,0,0,1,0,0,1,0,1,0
1,800,9.74753333599368,1,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0
3,1100,9.729717740216032,3,4.0,4.0,1,0,1,0,0,0,0,1,0,0,0
1,650,9.885552316674708,1,1.0,3.0,0,1,0,0,0,0,1,1,0,1,0
2,875,9.717280326989236,2,2.0,2.0,0,1,1,0,0,0,0,1,0,0,0
3,1680,9.850602708726676,3,4.0,9.0,1,0,0,0,0,0,0,0,1,0,0
3,1120,9.880449569681938,2,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,450,9.598961047073342,1,1.0,3.0,0,1,0,0,0,1,0,0,1,1,0
2,935,10.23026144700584,2,2.0,7.0,0,1,0,0,0,0,1,1,0,1,0
3,1430,9.820648339629336,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,925,9.983031715291439,2,16.0,36.0,1,0,0,0,0,0,1,0,1,0,0
3,1200,9.768654531097674,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,1600,9.994352435673166,3,3.0,4.0,0,1,0,1,0,0,0,1,0,1,0
2,670,9.909124869486732,2,1.0,20.0,0,1,0,0,0,0,1,1,0,1,0
3,1600,9.90417028192186,2,6.0,10.0,0,1,0,1,0,0,0,0,1,1,0
1,500,9.71757913566195,2,2.0,4.0,0,1,0,0,1,0,0,1,0,1,0
3,3500,9.90268925653831,2,1.0,2.0,0,1,0,0,0,1,0,1,0,1,0
2,1140,9.880859484730658,2,2.0,16.0,1,0,1,0,0,0,0,1,0,1,0
2,900,9.704472940386276,2,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0
1,450,9.908430488446125,1,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
1,500,9.761240186446884,1,0.0,3.0,1,0,0,0,0,0,0,1,0,1,0
3,1500,9.927891138717037,3,2.0,3.0,1,0,0,1,0,0,0,1,0,1,0
1,150,9.73923958874899,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
1,400,9.933498707593378,2,1.0,5.0,1,0,0,0,0,0,1,0,0,1,0
